year7_pct_incorrect,year8_pct_incorrect,year9_pct_incorrect,year10_pct_incorrect,year11_pct_incorrect,overall_pct_incorrect,most_common_wrong_answer,explanation,_n_extracted,QuestionId,replication
98,85,65,45,30,65,D,"The primary error for most students is managing the signs. While students might correctly identify the factors of 6 as 3 and 2, they often struggle to ensure the sum of these factors equals -1. Option D is a very common trap because students see the negative sign in the expression and associate it with the smaller number, or they simply fail to check the expansion of the middle term. Option B is also a frequent choice for students who believe that 'two negatives make a negative' when adding, or ",6,1053,1
95,80,65,45,30,63,D,"The high error rate in younger years is due to quadratic factorisation not being part of the standard KS3 curriculum for many, leading to guessing. For Year 10 and 11, the primary error is 'sign confusion'. Students often correctly identify the factors of 6 as 3 and 2, but struggle with the directed number arithmetic required to sum to -1. Option D is the most common distractor because students see the negative sign in the expression and associate it with the smaller number, or they incorrectly ",6,1053,2
95,80,65,45,30,63,D,"Students frequently struggle with the 'directed numbers' aspect of quadratic factorisation. While many can identify that 3 and 2 are the required factors of 6, they often mix up the signs. Option D is the most common error because students correctly identify that one sign must be positive and one negative to achieve -6, but they incorrectly assign the positive sign to the larger magnitude (3) instead of the negative, resulting in +x instead of -x. Option B is also a common pitfall for those who ",6,1053,3
98,85,65,45,30,65,D,"The primary error is sign management within the brackets. Students often correctly identify the factor pair of 3 and 2, but struggle to assign the negative sign to the correct integer to ensure the sum is -1. Answer D is the most common error because students often associate the negative sign in the expression (-x) with the smaller number or simply miscalculate 3 - 2 instead of -3 + 2. Answer B is also a frequent distractor for those who believe that a negative middle term requires both signs in",6,1053,4
85,65,45,30,20,49,D,"The primary error is the failure to apply the 'negative multiplied by a negative equals a positive' rule. Students frequently default to D (-16) because they see the negative signs and assume the product must remain negative. Option A (-10) is a common secondary error where students add the numbers instead of multiplying, a classic 'operation mix-up' when expanding brackets. Year 7 and 8 students often struggle more because they are less fluent with the distributive law and directed number rules",6,1165,0
85,65,45,30,20,49,D,"The primary error is the 'negative times a negative' rule. Many students incorrectly believe that two negatives multiplied together result in a more 'powerful' negative (D). Younger students (Year 7/8) often confuse multiplication rules with addition rules, leading them to pick A (-10) or C (-6) by attempting to combine the numbers rather than multiply. By Year 10 and 11, while they know they should multiply, a significant number still default to -16 under exam pressure or due to weak foundation",6,1165,1
85,65,45,30,20,49,D,"The most common error is the sign. Many students correctly identify that 8 x 2 = 16, but they struggle with the 'negative multiplied by a negative' rule, leading them to choose -16 (Option D). In Year 7 and 8, students often confuse the rules for addition and multiplication (thinking 'two negatives make a bigger negative'). Option A (-10) is also a significant distractor for younger students who mistakenly add the terms (-8 - 2) instead of multiplying them as required by the bracket expansion pr",6,1165,2
85,65,45,30,20,49,D,"The primary error is the 'negative times a negative' rule. Many students correctly identify that 8 x 2 = 16, but their intuition tells them that because both numbers are negative, the result must remain negative (Option D). In Year 7 and 8, students also frequently confuse multiplication with addition, leading them to -10 (Option A). By Year 11, while most know the rule, a significant minority still make 'slip' errors under pressure or when the negative signs are embedded within algebraic bracke",6,1165,3
85,65,45,30,20,49,D,"The primary error is the 'negative times a negative' rule. Many students correctly identify that 8 x 2 is 16, but their intuition often tells them that since both numbers are negative, the result must also be negative (Option D). In lower years (7-8), students frequently confuse the rules for addition and multiplication, leading them to Option A (-10) by adding the terms. Even in Year 11, under exam pressure, the 'sign error' remains the most persistent mistake in algebraic expansion.",6,1165,4
75,60,45,35,25,48,B,"The most common error is failing to correctly multiply two negative numbers. Students often correctly multiply -3 by m to get -3m, but then see the minus sign in (m-2) and simply 'bring it down', or they wrongly apply the rule that 'a minus and a minus make a minus'. This leads them to Option B (-3m - 6). A smaller cohort of students may struggle with the initial term or forget to multiply the second term entirely, but the sign error on the constant term remains the most persistent misconception",6,1373,0
75,60,45,35,25,48,B,"The most prevalent error is the failure to correctly multiply two negative integers. Students frequently correctly multiply -3 by m to get -3m, but then simply 'bring down' the subtraction sign or fail to recognise that -3 multiplied by -2 results in a positive 6. This leads them to Option B (-3m - 6). Younger students or those with weaker algebraic foundations may also ignore the negative sign outside the bracket entirely, leading to Options A or C. Even at Year 11, under exam pressure, the ""ne",6,1373,1
75,60,45,35,25,48,B,"The most prevalent error is a failure to correctly apply the rules of directed numbers, specifically when multiplying a negative coefficient by a negative constant inside the bracket. Students frequently see the minus sign in front of the 2 and simply 'bring it down', resulting in -3m - 6 (Option B). Some students also struggle with the distribution of the negative sign to the first term, or mistakenly believe that the negative outside 'cancels' both signs to become positive (Option A). Even at ",6,1373,2
75,60,45,35,25,48,B,"The primary hurdle is the 'double negative' rule. Many students correctly multiply the first term to get -3m, but then fail to process the multiplication of -3 and -2 correctly. The most common error is Option B, where students either believe a negative multiplied by a negative stays negative, or they simply 'bring down' the minus sign from inside the bracket without considering the multiplier. A smaller cohort chooses Option C by ignoring the negative sign on the 3 entirely. Even at GCSE level ",6,1373,3
75,60,45,35,25,48,B,"The most common error is failing to correctly multiply two negative numbers. Students often correctly multiply the first term (-3 * m = -3m) but then see the minus sign in the bracket and either 'bring it down' or apply the rule that 'a negative and a negative make a negative', leading to -3m - 6 (Option B). Some students also struggle with the initial term's sign or forget to multiply the second term entirely, but the sign error on the constant term is the most persistent misconception across a",6,1373,4
85,70,55,45,35,58,C,The most common error is C (-81) because students often fail to apply the rule that an even power of a negative number results in a positive product. Many students mentally calculate 3^4 = 81 and then simply 'reattach' the negative sign. This is exacerbated by the 'calculator error' where typing -3^4 without brackets yields -81. Option D is the secondary distractor for students who confuse indices with multiplication (k times 4).,6,1383,0
85,70,55,45,35,58,C,"The most common error is C (-81), caused by students correctly calculating 3 to the power of 4 but incorrectly applying the negative sign. Many students believe that if the input is negative, the output must be negative, or they fail to realise that an even power results in a positive product because the negatives 'pair up'. Additionally, a significant number of lower-ability students (particularly in Year 7 and 8) will choose B or D (12 or -12) due to the persistent misconception that an expone",6,1383,1
85,70,55,45,35,58,C,"The most common error is C (-81), caused by the misconception that an even power of a negative number remains negative. This is often exacerbated by students' experience with calculators, where entering -3^4 without brackets yields -81. Younger students (Year 7-8) also frequently choose B or D (12 or -12) due to the 'multiplication' misconception, where they multiply the base by the exponent (3 x 4) rather than performing repeated multiplication. By Year 11, while most understand indices, a sign",6,1383,2
85,70,55,45,35,58,C,"The most common error is choosing C (-81). Students often correctly calculate 3^4 = 81 but fail to apply the rules of signs for even powers, or they are misled by how calculators handle -3^4 without brackets. Option D (-12) is a common ""low-ability"" error where students multiply the base by the index (k * 4). Even at GCSE level (Year 11), many students instinctively feel that a negative input must result in a negative output, especially under exam pressure.",6,1383,3
85,70,55,45,35,58,C,"The primary error is the 'negative sign' misconception (Option C). Students often calculate 3 to the power of 4 correctly as 81, but mistakenly believe that because the base is negative, the final answer must remain negative. This is exacerbated by poor calculator technique, where students input -3^4 without brackets, yielding -81. Secondary errors (Options B and D) come from students multiplying the base by the index (3 x 4 = 12), a pervasive misconception across all year groups when dealing wi",6,1383,4
98,95,85,65,45,78,D,"The most common error is failing to correctly square a negative number. Students substitute b = -3 into the formula and evaluate (-3)² as -9 rather than 9. This is compounded by the fact that many students type -3² into a non-scientific calculator or a scientific one without brackets, which yields -9. Year 7 and 8 percentages are near-total because the quadratic formula is not typically introduced until Year 9/10, so they would be guessing or applying basic BIDMAS incorrectly to an unfamiliar st",6,1463,0
100,98,85,65,45,78,D,"The most common error is failing to correctly square a negative number. Students often input -3² into a non-scientific calculator or think ""negative squared stays negative,"" leading them to -9. Even those who know 3 squared is 9 often forget that (-3) * (-3) = +9. Year 7 and 8 percentages are near 100% as the quadratic formula is not typically introduced until Year 9 or 10 in the UK curriculum, so they would be guessing or applying basic arithmetic incorrectly. In Year 11, despite familiarity wi",6,1463,1
100,98,85,65,45,79,D,"The primary misconception involves the squaring of a negative number within the discriminant ($b^2 - 4ac$). Students frequently calculate $-3^2$ as $-9$ rather than $(-3)^2 = 9$, often exacerbated by incorrect calculator use or the belief that the negative sign 'stays' there. Year 7 and 8 students will almost all get this wrong as the quadratic formula is not on their curriculum (KS3), while Year 10 and 11 students continue to struggle with the directed number rules specifically when indices are",6,1463,2
100,98,85,60,45,78,D,"The primary error here is the handling of the square of a negative number. When substituting b = -3 into b², students frequently type -3² into a non-scientific calculator or think ""3 squared is 9, so -3 squared is -9"". They fail to recognise that (-3) * (-3) = +9. Year 7 and 8 students score near 100% incorrect because the quadratic formula is not part of their curriculum, so they would be guessing blindly. By Year 11, while the formula is familiar, the ""negative squared"" trap remains one of the",6,1463,3
100,95,85,65,45,78,D,"The most common error is failing to correctly square a negative number. Students often input -3² into a non-scientific calculator or think ""negative three squared is negative nine"" because they don't apply brackets: (-3)² = 9. Year 7 and 8 students will almost all get this wrong as they haven't encountered the quadratic formula, while Year 10 and 11 students frequently fall into the trap of writing -9 instead of 9 when substituting 'b' into the discriminant part of the formula. Option D is the m",6,1463,4
85,70,55,45,35,58,A,"The most common error is choosing -16 (Option A). This stems from two main issues: first, students often fail to track the 'sign' through repeated multiplication, incorrectly applying the 'negative and a positive makes a negative' rule to the final step. Second, there is significant interference from how calculators handle this input; if a student types -2^4 without brackets, the calculator correctly gives -16 (following BIDMAS/BODMAS), leading students to believe the negative sign is not being ",6,1491,0
85,70,55,45,35,58,A,"The primary error is a conceptual misunderstanding of how exponents apply to negative bases. Many students believe that any power involving a negative number must result in a negative answer (Answer A). This is exacerbated by ""calculator dependency""; if a student types -2^4 into a standard scientific calculator without brackets, the calculator correctly follows BIDMAS/BODMAS and outputs -16, leading students to believe this is the rule for (-2)^4. A smaller subset of students (Answers B and D) c",6,1491,1
85,70,55,45,35,58,A,"The most prevalent error is selecting A (-16). This stems from two main issues: 1) The 'visual' misconception where students see a negative sign and an exponent and instinctively assume the result must remain negative. 2) Calculator dependency; when students type -2^4 into a standard scientific calculator without brackets, the calculator correctly follows BIDMAS and squares 2 before applying the negative, yielding -16. Students then internalise this as the ""correct"" rule for all negative bases. ",6,1491,2
85,70,55,45,35,58,A,"The primary error is a confusion between the rules for multiplying negatives and the notation of indices. Many students associate a negative base with a negative result regardless of the exponent (Option A). This is exacerbated by the ""calculator error"" where typing -2^4 without brackets yields -16, leading students to believe that is the mathematically correct definition. Lower ability students frequently default to multiplication (Option B or D), treating the exponent as a multiplier (e.g., -2",6,1491,3
85,70,55,45,35,58,A,"The most common error is selecting -16 (A). Students often apply the 'rule' that if the base is negative, the answer must be negative, or they fail to track the pairs of negatives cancelling out (-2 * -2 = 4, 4 * -2 = -8, -8 * -2 = 16). Additionally, many students are misled by their experience with scientific calculators; if they type -2^4 without brackets, the calculator correctly follows BIDMAS and gives -16, reinforcing the misconception that the brackets don't change the sign of the result.",6,1491,4
90,75,60,45,35,61,D,"The primary hurdle here is the squaring of a negative number. Students often calculate -1 squared as -1 rather than 1. When they then calculate -2 multiplied by -1, they frequently get -2 (Option A) or correctly get +2 but then combine it with their initial error. 

Option D (0) is the most common error because students often perform the calculation as: (-1)^2 - 2(-1) + 1 -> -1 - 2 + 1 = -2, or more commonly, they lose track of the signs entirely and do 1 - 2 + 1 = 0. 

In higher year groups, ev",6,1540,0
90,75,60,45,35,61,D,"The most common error stems from the calculation of (-1)^2. Many students believe this is -1. When they then calculate -2(-1), they often get -2 (Option A) or correctly get +2 but combine it with their initial -1. However, the most frequent ""trap"" for lower-attaining students is the calculation (-1)^2 - 2(-1) + 1 resulting in -1 - 2 + 1 = -2 or, more commonly, seeing the ""1"" and ""-1"" and ""2"" and simply guessing 0 (Option D) because they struggle with the double negative in the middle term. Even ",6,1540,1
95,80,65,45,35,64,D,"The primary error stems from the calculation of (-1)². Students frequently calculate this as -1 rather than 1. When combined with the subsequent term -2(-1), which they often process as -2, they arrive at -1 - 2 + 1 = -2 (Option A). However, the most common ""distractor"" logic for mid-ability students is thinking the negatives simply 'cancel out' to zero or making a sign error in the middle term: (-1)² - 2(-1) + 1 becomes 1 - 2 + 1 = 0. Option D is a very common trap for students who struggle wit",6,1540,2
85,70,55,40,30,56,D,"The most common error stems from the calculation of (-1)². Students often use their calculators or mental models incorrectly, leading to -1 instead of 1. When they then calculate -2(-1), many struggle with the double negative, either getting -2 or simply 2. 

Specifically, many students perform: -1 - 2(1) + 1 = -2 (Option A), or they incorrectly process the signs to get -1 + 2 - 1 = 0 (Option D). Option D is particularly common because students often ""feel"" that quadratic sequences involving 1 a",6,1540,3
90,75,60,45,35,61,D,"The most common error is a failure to correctly square a negative number and handle the subsequent subtraction of a negative. Students often calculate (-1)² as -1. This leads them to -1 - 2(-1) + 1. Even if they correctly identify -2(-1) as +2, they end up with -1 + 2 + 1 = 2 (Option C). However, the most frequent path to error is evaluating the expression as -1 - 2 + 1, which results in -2 (Option A), or misinterpreting the signs entirely to reach 0 (Option D). Specifically, students often type",6,1540,4
95,85,65,45,30,64,B,"The most persistent error across all year groups is the ""freshman's dream"" misconception, where students simply square the individual terms inside the bracket (x² and 3²), leading them to choice B or C. They fail to recognise that the squared bracket implies multiplying the binomial by itself, thus missing the middle -6x term. Among those who do attempt a full expansion (using FOIL or the grid method), a significant number struggle with directed numbers, incorrectly concluding that -3 multiplied",6,1718,0
95,85,65,45,30,64,B,"The most pervasive error is 'squaring the parts', where students simply square the x and square the 3, completely omitting the middle term (-6x). This makes Option B the most common distractor across all age groups. Option A specifically targets the misconception mentioned in the prompt (incorrectly signed constant), but in my experience, the failure to recognise that a binomial squared produces a trinomial is the more dominant structural error. Even high-attaining Year 11s under exam pressure f",6,1718,1
95,85,65,45,30,64,B,"The most persistent error is the 'Freshman's Dream' or distributive misconception (Option B), where students simply square the x and square the -3, completely omitting the middle term (-6x). Regarding the specific misconception mentioned in the prompt (Option A), students often struggle with the directed number rule that 'a negative times a negative equals a positive', particularly when they are already mentally fatigued by the process of FOIL/expanding. Year 7 and 8 students often haven't been ",6,1718,2
95,85,65,45,30,64,B,"The most pervasive error is the 'Freshman's Dream' or linear distribution misconception, where students simply square both terms inside the bracket individually, leading to Option B (x² - 9) or Option C (x² + 9). Option B is particularly common as students see the minus sign and carry it through without considering the FOIL/grid method. Regarding the specific misconception mentioned (multiplying two negatives), Option A is a classic pitfall for students who remember there is a middle term (-6x) ",6,1718,3
95,85,65,45,30,64,B,"The most pervasive error is the 'freshman's dream' misconception, where students simply square the individual terms inside the bracket (x^2 and -3^2), leading to B or C. This happens because they fail to recognise that squaring a binomial requires expanding double brackets. Among those who do attempt to expand fully, many struggle with the directed number rule that -3 multiplied by -3 equals positive 9, leading them to choose A. Year 7 and 8 students often haven't been formally introduced to bin",6,1718,4
95,85,65,45,35,65,B,"The most common error is answer B, where students confuse the y-intercept with the x-intercepts (roots). Even students who understand that the y-intercept occurs when x=0 often struggle with the 'double negative' multiplication (-8 * -6), leading them to choose D. In Year 7 and 8, the concept of quadratic forms is largely unfamiliar, so most students would simply guess or try to add the numbers (Option A). By Year 11, the confusion between roots and intercepts remains the most persistent hurdle.",6,1844,0
95,85,65,45,35,65,B,"The most common error is choosing Option B, where students confuse the y-intercept with the x-intercepts (roots). Even if they correctly identify that a y-intercept occurs when x=0, many students reflexively look at the numbers inside the brackets and change the signs, which is the procedure for finding roots. Among those who do attempt to multiply -8 and -6, a significant number will select Option D due to the common misconception that 'a negative and a negative make a negative' (confusing addi",6,1844,1
95,85,65,45,35,65,B,"The most prevalent error is confusing the y-intercept with the x-intercepts (roots). Students see the numbers 8 and 6 and immediately associate them with the coordinates, often forgetting to flip the signs or, more crucially, confusing which axis is which (Option B). For those who do understand they need to find the constant term by multiplying -8 and -6, a significant number will make a sign error, leading them to Option D (-48). In Year 7 and 8, the concept of a quadratic graph is largely unfa",6,1844,2
95,85,65,45,35,65,B,"The most prevalent error is confusing the y-intercept with the x-intercepts (roots). Students see the numbers 8 and 6 and immediately associate them with the coordinates, often forgetting to change the sign or, in this case, selecting the roots instead of the intercept (Option B). Among those who know to multiply the constants (-8 * -6), a significant number will make a sign error, leading them to Option D. In younger year groups (7-8), the concept of a quadratic graph is often unfamiliar, leadi",6,1844,3
95,85,65,45,30,64,B,"While the question specifically targets the negative multiplication misconception (leading to D), my experience shows that the most frequent error for this specific format is actually Distractor B. Students often confuse the y-intercept with the x-intercepts (roots). They see the 8 and 6 and immediately associate them with where the graph crosses the axes, often forgetting to swap the signs or distinguish between the x and y axes. Among higher-ability students who know to expand the brackets to ",6,1844,4
95,85,65,50,35,66,B,"The most common error (leading to Option B) is the classic ""add the tops, add the bottoms"" misconception, where students perform (3+4) / (2x+x). Even students who understand they need a common denominator often struggle with algebraic fractions; many will correctly identify that they need to change 4/x into 8/2x, but then erroneously add the denominators to get 11/4x (not an option here) or simply revert to adding the original denominators. Option D is also a common ""half-way"" error where studen",6,38,0
95,85,70,55,40,69,B,"The most common error (distractor B) stems from the 'add everything' misconception: students add the numerators (3+4=7) and the denominators (2x+x=3x). Even students who understand they need a common denominator often struggle with algebraic fractions compared to numerical ones. Many will choose D because they correctly identify 2x as the common denominator but forget to multiply the second numerator by 2, simply adding 3 and 4 to get 7/2x. Year 7 and 8 students typically haven't mastered algebr",6,38,1
95,85,70,55,40,69,B,"The most common error (Option B) stems from the persistent misconception that fractions can be added by simply adding the numerators (3+4=7) and the denominators (2x+x=3x). This ""add across"" error is common in numerical fractions and often resurfaces when algebra is introduced. Option D is the second most common error, where students correctly identify the common denominator of 2x but fail to adjust the second numerator (4) accordingly, simply adding the existing numerators. Year 7 and 8 student",6,38,2
95,85,65,50,35,66,B,"The most common error is the classic 'add the tops, add the bottoms' misconception, leading to answer B (7/3x). In Year 7 and 8, many students haven't mastered algebraic fractions and will treat 'x' as a label or simply apply numerical fraction misconceptions. Even in Years 10 and 11, students often forget to find a common denominator (2x) and instead just add the numerators to get 7, then struggle with the denominator, often choosing B or D. Answer D is a common 'half-way' error where students ",6,38,3
95,85,70,55,45,70,B,"The most common error is answer B, where students apply the ""add across"" strategy for both numerators and denominators (3+4=7 and 2x+x=3x). This stems from a fundamental misunderstanding of equivalent fractions and the need for a common denominator. Even students who recognize they need a common denominator often choose D, failing to multiply the numerator of the second fraction by 2 when converting 4/x to 8/2x. Year 7 and 8 students rarely encounter algebraic fractions, so their failure rate is",6,38,4
45,35,25,20,15,28,D,"The most common error in fraction addition is the 'add everything' strategy, where students add the numerators (1+2=3) and the denominators (5+5=10), leading to answer D. While many students correctly handle the whole numbers, the instinct to treat the denominator as a standard number to be summed is a deep-seated misconception. Additionally, some students may choose B; while mathematically equivalent, it fails to meet the 'mixed number' instruction, representing a failure to read the final cons",6,202,0
45,35,25,20,15,28,D,"The most common error is the 'add everything' strategy (Option D), where students correctly add the whole numbers and the numerators, but incorrectly add the denominators (5 + 5 = 10). This stems from a lack of understanding that the denominator represents the size of the parts, not a quantity to be summed. Option B is a 'distractor' for students who correctly calculate the value but fail to follow the instruction to leave it as a mixed number, though it is mathematically equivalent. Option C re",6,202,1
45,35,25,20,15,28,D,"The most common error in fraction addition is the 'add across' misconception, where students add both the numerators and the denominators (2+1=3 and 5+5=10), leading to Option D. While Option B is mathematically equivalent to the correct answer, the question specifically asks for a mixed number; however, in my experience, students who understand the concept of common denominators rarely choose the improper fraction over the mixed number unless they have converted it unnecessarily. The primary hu",6,202,2
45,35,25,20,15,28,D,"The most common error in fraction addition across all key stages is the 'add across' misconception, where students add both the numerators and the denominators (2+1=3 and 5+5=10), leading to answer D. While some students may choose B (the correct value but in the wrong format), the instruction to leave it as a mixed number usually filters those out. Younger students (Year 7/8) often struggle with the concept that the denominator represents the size of the 'parts' and should remain constant when ",6,202,3
45,35,25,20,15,28,D,"The most common error in fraction addition is the 'add everything' strategy, where students add the numerators (1+2=3) and the denominators (5+5=10), leading to answer D. While many students correctly identify that 2+1=3 for the whole number part, the intuition to treat the denominator as a value to be summed rather than a common unit remains a persistent misconception. Answer B is mathematically correct but fails the instruction to provide a 'mixed number', a common source of lost marks for hig",6,202,4
65,50,40,30,20,41,B,"The most common error is the 'add across' misconception (Option B), where students treat the numerators and denominators as independent integers (2+1=3 and 9+3=12). This is a persistent intuitive error because it follows the rules of multiplication. Option C is also common for students who recognise they need a common denominator but fail to adjust the numerator of the second fraction (2/9 + 1/9). In Year 7 and 8, many students still lack the procedural fluency to find a common denominator (9) a",6,328,0
65,50,40,30,20,41,B,"The most common error is Option B (3/12), where students apply the 'add across' strategy, summing both the numerators (2+1) and the denominators (9+3). This is a persistent misconception rooted in a misunderstanding of fractions as single values rather than parts of a whole. Even in older year groups, students under pressure or with weak foundational fluency revert to this 'intuitive' but incorrect method. Option C is also a common 'distractor' for students who recognize the need for a common de",6,328,1
65,50,40,30,20,41,B,"The most common error is the ""add across"" misconception, where students add the numerators (2+1=3) and the denominators (9+3=12) independently, leading to Option B. This stems from a misapplication of multiplication rules to addition. Option C is also a common distractor for students who recognise they need a common denominator but fail to adjust the numerator of the second fraction (2/9 + 1/9), while Option D represents a fundamental misunderstanding of the operation entirely.",6,328,2
65,50,40,30,20,41,B,"The most common error is Option B (3/12), where students apply the ""add across"" strategy—simply adding the numerators (2+1) and the denominators (9+3). This stems from a lack of understanding that fractions represent parts of a whole and require a common denominator to be combined. Option C is also a common distractor for students who recognise they need a common denominator but fail to adjust the numerator of 1/3 accordingly, simply adding the existing numerators over the larger denominator.",6,328,3
65,50,40,30,20,41,B,"The most common error is the 'add across' misconception (Option B), where students treat the numerators and denominators as independent integers (2+1=3 and 9+3=12). This is a persistent 'intuitive' error that resurfaces when students are under pressure or have weak conceptual understanding of common denominators. Option C is also a common 'half-way' error where students change the denominator of the second fraction to 9 but forget to scale the numerator, resulting in 2/9 + 1/9.",6,328,4
75,60,50,40,35,52,D,"The most common error (Option D) stems from the 'add across' misconception, where students correctly add the whole numbers (2+2=4) but then treat the numerators and denominators as independent integers (7+1=8 and 10+4=14). This is a deeply rooted intuitive error. Option A is also a common 'correct value' distractor where students convert to improper fractions but fail to convert back to the requested mixed number format, or make a calculation error in the process. Higher-ability students often f",6,525,0
75,60,50,40,35,52,D,"The most prevalent misconception in fraction addition is 'additive thinking' across both numerators and denominators. Students frequently add the whole numbers (2+2=4) and then simply add the numerators (7+1=8) and denominators (10+4=14), leading them directly to option D. Even higher-ability students often default to this when working under time pressure or if they haven't mastered common denominators. Option A represents students who converted to improper fractions correctly but failed to conv",6,525,1
75,60,50,40,35,52,D,"The most common error (Option D) stems from the 'additive' misconception where students treat the numerators and denominators as independent whole numbers, adding 7+1 to get 8 and 10+4 to get 14. Even for students who understand the need for a common denominator, many will fail to convert the mixed numbers correctly or will make arithmetic slips when converting 99/20 back into a mixed number. Option A is a common 'half-way' error where students find the correct improper fraction but fail to foll",6,525,2
75,60,50,40,35,52,D,"The most common error is the 'add across' misconception (Answer D), where students add the whole numbers (2+2=4), then the numerators (7+1=8), and then the denominators (10+4=14). This stems from a misunderstanding of the need for a common denominator. Even students who understand common denominators often struggle with mixed numbers, sometimes choosing A because they convert to improper fractions correctly but fail to convert back to the requested mixed number format, or C due to multiplying th",6,525,3
75,60,50,40,35,52,D,"The most common error is the 'add across' misconception (Answer D), where students add the whole numbers (2+2=4), then the numerators (7+1=8), and then the denominators (10+4=14). This stems from a misunderstanding of the need for a common denominator and a false analogy with multiplication rules. Answer A is often avoided because students are specifically asked for a mixed number, though it is mathematically equivalent to the correct answer. Students who struggle with finding the Lowest Common ",6,525,4
85,75,65,50,40,63,C,"The most common error is the 'additive' misconception. Students often see two events and instinctively want to add the probabilities (1/4 + 1/5). However, even when they attempt to add, a significant number of students apply the common fraction misconception of adding both the numerators and the denominators (1+1)/(4+5), leading them to answer C (2/9). Answer A is also a common distraction for those who add the denominators but keep a numerator of 1. Many students struggle to distinguish between",6,698,0
85,70,55,45,35,58,C,"The most common error is the 'additive' misconception. Students identify the individual probabilities as 1/4 and 1/5, but instead of multiplying them for independent events, they add them incorrectly by adding both the numerators and the denominators (1+1 over 4+5), leading to 2/9 (Option C). Some students may correctly identify that they need to add the fractions but still perform the 'add numerators, add denominators' error, while others simply see two '1s' and two spinners with a total of nin",6,698,1
85,75,65,50,40,63,C,"The most common error is choosing C (2/9). This stems from two distinct misconceptions: first, students often believe they should 'add' probabilities for combined events rather than multiply them. Second, when adding the fractions 1/4 and 1/5, many students demonstrate the classic 'freshman's dream' error where they add the numerators and denominators directly (1+1=2 and 4+5=9). Answer A (1/9) is also a common distractor for those who know to multiply but still add the denominators, or those who",6,698,2
85,75,65,50,40,63,C,"The most common error is choosing Option C (2/9). This stems from two major misconceptions: first, students often intuitively feel they should 'add' the probabilities because they see two events, leading them to add the numerators (1+1) and the denominators (4+5). This 'adding across' is a classic fraction misconception. Second, students frequently confuse the 'AND' rule (multiplication) with the 'OR' rule (addition) in probability. Option A (1/9) is also a common distractor for those who add th",6,698,3
85,75,65,50,40,63,C,"The most common error is the 'additive' misconception. Students often see two events and instinctively add the probabilities (1/4 + 1/5) rather than multiplying them. Even when they correctly identify the operation as addition, a secondary misconception occurs where they add both numerators and denominators (1+1)/(4+5), leading to 2/9 (Option C). Some students may also choose A (1/9) by incorrectly adding the denominators but keeping the numerator as 1. The concept of independent events and the ",6,698,4
65,50,40,30,25,42,B,"There are two distinct hurdles in this question. The first is the conceptual misconception of adding the denominators (leading to Option A), which is very common in lower years. However, the most frequent ""wrong"" answer across the board is actually Option B. This occurs because students correctly identify the rule for adding fractions with common denominators but fail to read the second part of the instruction: ""Write your answer in its simplest form."" In a high-stakes environment like GCSE, man",6,789,0
65,50,40,30,25,42,B,"The high incorrect rate is driven by two distinct hurdles. First, the primary misconception (Option A) where students add both numerators and denominators (3+5/10+10). However, in my experience, the 'simplest form' instruction is the most common pitfall for those who actually understand the addition rule. Many students successfully reach 8/10 (Option B) but stop there, either forgetting to simplify or lacking the fluency to divide both numbers by 2. Option B is frequently the most chosen distrac",6,789,1
65,50,40,30,25,42,B,"The high incorrect rate is driven by a ""two-step"" hurdle. While many students avoid the classic mistake of adding denominators (Option A), a significant majority across all year groups fail to ""Write your answer in its simplest form."" Year 7s and 8s are most likely to choose A due to the intuitive but incorrect additive strategy. Older students (Years 9-11) generally know to keep the denominator the same, but frequently stop at 8/10 (Option B), either through haste or a lack of fluency in simpli",6,789,2
65,50,40,30,25,42,B,"There are two distinct hurdles in this question. The first is the conceptual misconception of adding the denominators (leading to Option A), which is very common in lower years. However, the most significant ""trap"" for older or more capable students is the instruction to ""Write your answer in its simplest form."" Many students will correctly calculate 8/10 but fail to simplify it to 4/5, leading them to choose Option B. In my experience, even high-achieving Year 11s often lose marks by neglecting",6,789,3
65,50,40,30,25,42,B,"There are two distinct hurdles in this question. The first is the conceptual addition: many lower-ability students will choose A (8/20) because they apply the 'add across' intuition to both numerators and denominators. However, among those who understand that the denominator remains the same (choosing 8/10), a significant proportion across all year groups will fail to ""Write your answer in its simplest form."" Therefore, Option B is the most common pitfall. Even in Year 11, under exam pressure, s",6,789,4
75,60,45,35,25,48,A,"The most common error is the ""add across"" misconception, where students treat the numerator and denominator as independent integers (3+1=4 and 5+4=9), leading to answer A. This is a persistent intuitive error because it follows the logic of multiplication. Answer B represents a confusion between adding and multiplying (3+1 over 5*4), while C is a calculation error after finding a common denominator. Even at GCSE (Year 11), a significant minority of students revert to these basic errors under tim",6,1055,0
75,60,45,35,25,48,A,"The most common error is the 'add across' misconception, where students treat the numerator and denominator as independent whole numbers. This leads them to calculate (3+1) and (5+4) to get 4/9 (Option A). This error is deeply rooted because it follows the logic of multiplication and the intuitive sense that 'addition makes things bigger' in a linear way. Option B (4/20) occurs when students find a common denominator but still add the original numerators, or mistakenly multiply the numerators. O",6,1055,1
